Mo_300Sb_35Se_2 2026-07-09 11-07-31		Mo_300Sb_35Se_3 2026-07-09 11-09-22		Mo_300Sb_35Se_4 2026-07-09 11-10-46		Mo_300Sb_35Se_5 2026-07-09 11-13-26		Mo_300Sb_35Se_6 2026-07-09 11-14-48		Mo_300Sb_35Se_7 2026-07-09 11-18-27		Mo_300Sb_35Se_8 2026-07-09 11-27-24		Mo_300Sb_35Se_9 2026-07-09 11-33-11		Mo_300Sb_35Se_10 2026-07-09 11-38-09		Mo_300Sb_35Se_11 2026-07-09 11-44-14		Mo_300Sb_35Se_12 2026-07-09 11-50-03	
0.35100000	-0.00606330	0.35100000	-0.00447405	0.35100000	-0.00152647	0.35100000	-0.00149296	0.35100000	-0.00207297	0.35100000	-0.00754345	0.35100000	-0.01082484	0.35100000	-0.00093369	0.35100000	-0.00069042	0.35100000	-0.00023368	0.35100000	-0.00019703
0.35570000	-0.00631220	0.35570000	-0.00464357	0.35570000	-0.00161897	0.35570000	-0.00160886	0.35570000	-0.00219758	0.35570000	-0.00780155	0.35570000	-0.01082484	0.35570000	-0.00101075	0.35570000	-0.00078478	0.35570000	-0.00032692	0.35570000	-0.00031072
0.36040000	-0.00657479	0.36040000	-0.00481988	0.36040000	-0.00171619	0.36040000	-0.00172795	0.36040000	-0.00232661	0.36040000	-0.00807307	0.36040000	-0.01082484	0.36040000	-0.00108997	0.36040000	-0.00088300	0.36040000	-0.00042355	0.36040000	-0.00042896
0.36510000	-0.00685304	0.36510000	-0.00500483	0.36510000	-0.00181637	0.36510000	-0.00185260	0.36510000	-0.00245751	0.36510000	-0.00836022	0.36510000	-0.01082484	0.36510000	-0.00117151	0.36510000	-0.00098260	0.36510000	-0.00052412	0.36510000	-0.00055249
0.36980000	-0.00714912	0.36980000	-0.00519348	0.36980000	-0.00192008	0.36980000	-0.00198167	0.36980000	-0.00259326	0.36980000	-0.00866948	0.36980000	-0.01082484	0.36980000	-0.00125419	0.36980000	-0.00108447	0.36980000	-0.00062699	0.36980000	-0.00068140
0.37450000	-0.00746827	0.37450000	-0.00539072	0.37450000	-0.00202928	0.37450000	-0.00211529	0.37450000	-0.00273139	0.37450000	-0.00900154	0.37450000	-0.01082484	0.37450000	-0.00133779	0.37450000	-0.00119020	0.37450000	-0.00073284	0.37450000	-0.00081276
0.37920000	-0.00781482	0.37920000	-0.00559696	0.37920000	-0.00214313	0.37920000	-0.00225528	0.37920000	-0.00287384	0.37920000	-0.00936321	0.37920000	-0.01082484	0.37920000	-0.00142406	0.37920000	-0.00129447	0.37920000	-0.00084101	0.37920000	-0.00095014
0.38390000	-0.00819532	0.38390000	-0.00581145	0.38390000	-0.00226158	0.38390000	-0.00240108	0.38390000	-0.00301970	0.38390000	-0.00976412	0.38390000	-0.01082484	0.38390000	-0.00151212	0.38390000	-0.00139953	0.38390000	-0.00095212	0.38390000	-0.00109239
0.38860000	-0.00862313	0.38860000	-0.00603679	0.38860000	-0.00238465	0.38860000	-0.00255377	0.38860000	-0.00317031	0.38860000	-0.01022286	0.38860000	-0.01082484	0.38860000	-0.00160285	0.38860000	-0.00150624	0.38860000	-0.00106599	0.38860000	-0.00123950
0.39330000	-0.00910720	0.39330000	-0.00627644	0.39330000	-0.00251352	0.39330000	-0.00271348	0.39330000	-0.00332408	0.39330000	-0.01076193	0.39330000	-0.01082484	0.39330000	-0.00169330	0.39330000	-0.00161467	0.39330000	-0.00118430	0.39330000	-0.00139164
0.39800000	-0.00968244	0.39800000	-0.00652888	0.39800000	-0.00264869	0.39800000	-0.00287970	0.39800000	-0.00348193	0.39800000	-0.01082484	0.39800000	-0.01082484	0.39800000	-0.00178562	0.39800000	-0.00172404	0.39800000	-0.00130451	0.39800000	-0.00154875
0.40270000	-0.01041012	0.40270000	-0.00679752	0.40270000	-0.00279008	0.40270000	-0.00305466	0.40270000	-0.00364625	0.40270000	-0.01082484	0.40270000	-0.01082484	0.40270000	-0.00188010	0.40270000	-0.00183561	0.40270000	-0.00142570	0.40270000	-0.00171085
0.40740000	-0.01082484	0.40740000	-0.00708764	0.40740000	-0.00293842	0.40740000	-0.00323674	0.40740000	-0.00381420	0.40740000	-0.01082484	0.40740000	-0.01082484	0.40740000	-0.00197551	0.40740000	-0.00194799	0.40740000	-0.00155046	0.40740000	-0.00187835
0.41210000	-0.01082484	0.41210000	-0.00739878	0.41210000	-0.00309436	0.41210000	-0.00342978	0.41210000	-0.00398820	0.41210000	-0.01082483	0.41210000	-0.01082484	0.41210000	-0.00207316	0.41210000	-0.00206248	0.41210000	-0.00167753	0.41210000	-0.00205163
0.41680000	-0.01082484	0.41680000	-0.00773964	0.41680000	-0.00325912	0.41680000	-0.00363349	0.41680000	-0.00416847	0.41680000	-0.01082484	0.41680000	-0.01082485	0.41680000	-0.00217094	0.41680000	-0.00217829	0.41680000	-0.00180788	0.41680000	-0.00223188
0.42150000	-0.01082484	0.42150000	-0.00811984	0.42150000	-0.00343209	0.42150000	-0.00384920	0.42150000	-0.00435592	0.42150000	-0.01082483	0.42150000	-0.01082485	0.42150000	-0.00227034	0.42150000	-0.00229504	0.42150000	-0.00194077	0.42150000	-0.00241600
0.42615000	-0.01082484	0.42615000	-0.00854694	0.42615000	-0.00361326	0.42615000	-0.00407453	0.42615000	-0.00454817	0.42615000	-0.01082483	0.42615000	-0.01082484	0.42615000	-0.00236892	0.42615000	-0.00241214	0.42615000	-0.00207540	0.42615000	-0.00260434
0.43085000	-0.01082484	0.43085000	-0.00904657	0.43085000	-0.00380628	0.43085000	-0.00431905	0.43085000	-0.00475075	0.43085000	-0.01082483	0.43085000	-0.01082484	0.43085000	-0.00247052	0.43085000	-0.00253120	0.43085000	-0.00221492	0.43085000	-0.00280261
0.43555000	-0.01082483	0.43555000	-0.00964917	0.43555000	-0.00401383	0.43555000	-0.00458098	0.43555000	-0.00496134	0.43555000	-0.01082483	0.43555000	-0.01082484	0.43555000	-0.00257364	0.43555000	-0.00265266	0.43555000	-0.00235884	0.43555000	-0.00300873
0.44025000	-0.01082484	0.44025000	-0.01043800	0.44025000	-0.00423565	0.44025000	-0.00486526	0.44025000	-0.00518086	0.44025000	-0.01082484	0.44025000	-0.01082483	0.44025000	-0.00267800	0.44025000	-0.00277394	0.44025000	-0.00250469	0.44025000	-0.00322244
0.44495000	-0.01082484	0.44495000	-0.01082483	0.44495000	-0.00447265	0.44495000	-0.00517323	0.44495000	-0.00541185	0.44495000	-0.01082484	0.44495000	-0.01082484	0.44495000	-0.00278309	0.44495000	-0.00289753	0.44495000	-0.00265471	0.44495000	-0.00344558
0.44965000	-0.01082484	0.44965000	-0.01082484	0.44965000	-0.00472993	0.44965000	-0.00551442	0.44965000	-0.00565753	0.44965000	-0.01082484	0.44965000	-0.01082484	0.44965000	-0.00288901	0.44965000	-0.00302141	0.44965000	-0.00280623	0.44965000	-0.00367790
0.45435000	-0.01082484	0.45435000	-0.01082484	0.45435000	-0.00501081	0.45435000	-0.00589799	0.45435000	-0.00591752	0.45435000	-0.01082484	0.45435000	-0.01082484	0.45435000	-0.00299663	0.45435000	-0.00314792	0.45435000	-0.00296206	0.45435000	-0.00392251
0.45905000	-0.01082484	0.45905000	-0.01082484	0.45905000	-0.00531830	0.45905000	-0.00633719	0.45905000	-0.00619569	0.45905000	-0.01082484	0.45905000	-0.01082484	0.45905000	-0.00310574	0.45905000	-0.00327602	0.45905000	-0.00312318	0.45905000	-0.00418001
0.46375000	-0.01082484	0.46375000	-0.01082484	0.46375000	-0.00566439	0.46375000	-0.00685599	0.46375000	-0.00649566	0.46375000	-0.01082483	0.46375000	-0.01082484	0.46375000	-0.00321595	0.46375000	-0.00340560	0.46375000	-0.00328833	0.46375000	-0.00445186
0.46845000	-0.01082484	0.46845000	-0.01082484	0.46845000	-0.00605338	0.46845000	-0.00750675	0.46845000	-0.00682736	0.46845000	-0.01082484	0.46845000	-0.01082484	0.46845000	-0.00332717	0.46845000	-0.00353570	0.46845000	-0.00345872	0.46845000	-0.00474178
0.47315000	-0.01082484	0.47315000	-0.01082483	0.47315000	-0.00649882	0.47315000	-0.00840514	0.47315000	-0.00719308	0.47315000	-0.01082483	0.47315000	-0.01082484	0.47315000	-0.00344093	0.47315000	-0.00366782	0.47315000	-0.00363352	0.47315000	-0.00505404
0.47785000	-0.01082483	0.47785000	-0.01082484	0.47785000	-0.00702837	0.47785000	-0.01001649	0.47785000	-0.00760940	0.47785000	-0.01082483	0.47785000	-0.01082483	0.47785000	-0.00355611	0.47785000	-0.00380228	0.47785000	-0.00381402	0.47785000	-0.00538674
0.48255000	-0.01082483	0.48255000	-0.01082484	0.48255000	-0.00767867	0.48255000	-0.01082484	0.48255000	-0.00809369	0.48255000	-0.01082483	0.48255000	-0.01082484	0.48255000	-0.00367243	0.48255000	-0.00393759	0.48255000	-0.00400075	0.48255000	-0.00575512
0.48725000	-0.01082484	0.48725000	-0.01082484	0.48725000	-0.00855110	0.48725000	-0.01082483	0.48725000	-0.00868500	0.48725000	-0.01082484	0.48725000	-0.01082484	0.48725000	-0.00379033	0.48725000	-0.00407528	0.48725000	-0.00419475	0.48725000	-0.00616353
0.49195000	-0.01082483	0.49195000	-0.01082484	0.49195000	-0.00992638	0.49195000	-0.01082483	0.49195000	-0.00947761	0.49195000	-0.01082484	0.49195000	-0.01082484	0.49195000	-0.00390974	0.49195000	-0.00421449	0.49195000	-0.00439590	0.49195000	-0.00662419
0.49665000	-0.01082483	0.49665000	-0.01082483	0.49665000	-0.01082484	0.49665000	-0.01082484	0.49665000	-0.01078969	0.49665000	-0.01082483	0.49665000	-0.01082483	0.49665000	-0.00403103	0.49665000	-0.00435607	0.49665000	-0.00460547	0.49665000	-0.00716320
0.50135000	-0.01082484	0.50135000	-0.01082483	0.50135000	-0.01082484	0.50135000	-0.01082483	0.50135000	-0.01082483	0.50135000	-0.01082483	0.50135000	-0.01082484	0.50135000	-0.00415334	0.50135000	-0.00449871	0.50135000	-0.00482579	0.50135000	-0.00782356
0.50605000	-0.01082483	0.50605000	-0.01082484	0.50605000	-0.01082484	0.50605000	-0.01082483	0.50605000	-0.01082485	0.50605000	-0.01082484	0.50605000	-0.01082483	0.50605000	-0.00427832	0.50605000	-0.00464482	0.50605000	-0.00505489	0.50605000	-0.00870668
0.51075000	-0.01082483	0.51075000	-0.01082484	0.51075000	-0.01082484	0.51075000	-0.01082484	0.51075000	-0.01082491	0.51075000	-0.01082483	0.51075000	-0.01082484	0.51075000	-0.00440563	0.51075000	-0.00479433	0.51075000	-0.00529587	0.51075000	-0.01012196
0.51545000	-0.01082484	0.51545000	-0.01082484	0.51545000	-0.01082485	0.51545000	-0.01082483	0.51545000	-0.01082481	0.51545000	-0.01082483	0.51545000	-0.01082484	0.51545000	-0.00453429	0.51545000	-0.00494383	0.51545000	-0.00555309	0.51545000	-0.01082485
0.52015000	-0.01082484	0.52015000	-0.01082484	0.52015000	-0.01082484	0.52015000	-0.01082483	0.52015000	-0.01082483	0.52015000	-0.01082484	0.52015000	-0.01082483	0.52015000	-0.00466528	0.52015000	-0.00509624	0.52015000	-0.00582826	0.52015000	-0.01082485
0.52485000	-0.01082484	0.52485000	-0.01082484	0.52485000	-0.01082484	0.52485000	-0.01082483	0.52485000	-0.01082488	0.52485000	-0.01082483	0.52485000	-0.01082483	0.52485000	-0.00479736	0.52485000	-0.00525236	0.52485000	-0.00612290	0.52485000	-0.01082486
0.52955000	-0.01082484	0.52955000	-0.01082483	0.52955000	-0.01082484	0.52955000	-0.01082484	0.52955000	-0.01082483	0.52955000	-0.01082484	0.52955000	-0.01082484	0.52955000	-0.00493241	0.52955000	-0.00541134	0.52955000	-0.00644196	0.52955000	-0.01082485
0.53425000	-0.01082483	0.53425000	-0.01082483	0.53425000	-0.01082484	0.53425000	-0.01082483	0.53425000	-0.01082479	0.53425000	-0.01082484	0.53425000	-0.01082484	0.53425000	-0.00506909	0.53425000	-0.00557191	0.53425000	-0.00679256	0.53425000	-0.01082485
0.53895000	-0.01082483	0.53895000	-0.01082483	0.53895000	-0.01082484	0.53895000	-0.01082484	0.53895000	-0.01082483	0.53895000	-0.01082483	0.53895000	-0.01082484	0.53895000	-0.00520844	0.53895000	-0.00573659	0.53895000	-0.00718673	0.53895000	-0.01082485
0.54360000	-0.01082483	0.54360000	-0.01082483	0.54360000	-0.01082484	0.54360000	-0.01082484	0.54360000	-0.01082484	0.54360000	-0.01082483	0.54360000	-0.01082484	0.54360000	-0.00534752	0.54360000	-0.00590116	0.54360000	-0.00763407	0.54360000	-0.01082485
0.54830000	-0.01082483	0.54830000	-0.01082483	0.54830000	-0.01082484	0.54830000	-0.01082483	0.54830000	-0.01082484	0.54830000	-0.01082483	0.54830000	-0.01082484	0.54830000	-0.00549075	0.54830000	-0.00606861	0.54830000	-0.00817143	0.54830000	-0.01082485
0.55300000	-0.01082484	0.55300000	-0.01082484	0.55300000	-0.01082484	0.55300000	-0.01082484	0.55300000	-0.01082483	0.55300000	-0.01082484	0.55300000	-0.01082484	0.55300000	-0.00563677	0.55300000	-0.00624314	0.55300000	-0.00885081	0.55300000	-0.01082485
0.55770000	-0.01082483	0.55770000	-0.01082484	0.55770000	-0.01082484	0.55770000	-0.01082484	0.55770000	-0.01082483	0.55770000	-0.01082484	0.55770000	-0.01082484	0.55770000	-0.00578609	0.55770000	-0.00642076	0.55770000	-0.00983443	0.55770000	-0.01082485
0.56240000	-0.01082483	0.56240000	-0.01082483	0.56240000	-0.01082484	0.56240000	-0.01082483	0.56240000	-0.01082483	0.56240000	-0.01082484	0.56240000	-0.01082484	0.56240000	-0.00593887	0.56240000	-0.00660262	0.56240000	-0.01082486	0.56240000	-0.01082485
0.56710000	-0.01082483	0.56710000	-0.01082483	0.56710000	-0.01082485	0.56710000	-0.01082483	0.56710000	-0.01082483	0.56710000	-0.01082484	0.56710000	-0.01082484	0.56710000	-0.00609499	0.56710000	-0.00678888	0.56710000	-0.01082484	0.56710000	-0.01082485
0.57180000	-0.01082483	0.57180000	-0.01082484	0.57180000	-0.01082485	0.57180000	-0.01082483	0.57180000	-0.01082483	0.57180000	-0.01082483	0.57180000	-0.01082484	0.57180000	-0.00625530	0.57180000	-0.00698042	0.57180000	-0.01082484	0.57180000	-0.01082485
0.57650000	-0.01082483	0.57650000	-0.01082484	0.57650000	-0.01082484	0.57650000	-0.01082483	0.57650000	-0.01082482	0.57650000	-0.01082484	0.57650000	-0.01082483	0.57650000	-0.00641998	0.57650000	-0.00717611	0.57650000	-0.01082486	0.57650000	-0.01082485
0.58120000	-0.01082484	0.58120000	-0.01082484	0.58120000	-0.01082484	0.58120000	-0.01082483	0.58120000	-0.01082483	0.58120000	-0.01082483	0.58120000	-0.01082484	0.58120000	-0.00658887	0.58120000	-0.00737794	0.58120000	-0.01082484	0.58120000	-0.01082484
0.58590000	-0.01082484	0.58590000	-0.01082484	0.58590000	-0.01082484	0.58590000	-0.01082484	0.58590000	-0.01082483	0.58590000	-0.01082484	0.58590000	-0.01082484	0.58590000	-0.00676249	0.58590000	-0.00758698	0.58590000	-0.01082484	0.58590000	-0.01082485
0.59060000	-0.01082484	0.59060000	-0.01082484	0.59060000	-0.01082484	0.59060000	-0.01082484	0.59060000	-0.01082478	0.59060000	-0.01082483	0.59060000	-0.01082484	0.59060000	-0.00694227	0.59060000	-0.00780240	0.59060000	-0.01082485	0.59060000	-0.01082485
0.59530000	-0.01082484	0.59530000	-0.01082484	0.59530000	-0.01082484	0.59530000	-0.01082484	0.59530000	-0.01082484	0.59530000	-0.01082483	0.59530000	-0.01082484	0.59530000	-0.00712694	0.59530000	-0.00802737	0.59530000	-0.01082485	0.59530000	-0.01082485
0.60000000	-0.01082483	0.60000000	-0.01082483	0.60000000	-0.01082484	0.60000000	-0.01082484	0.60000000	-0.01082483	0.60000000	-0.01082483	0.60000000	-0.01082484	0.60000000	-0.00731736	0.60000000	-0.00826210	0.60000000	-0.01082485	0.60000000	-0.01082485
