Mo_300Sb_35Se_2 2026-07-09 11-07-31		Mo_300Sb_35Se_3 2026-07-09 11-09-22		Mo_300Sb_35Se_4 2026-07-09 11-10-46		Mo_300Sb_35Se_5 2026-07-09 11-13-26		Mo_300Sb_35Se_6 2026-07-09 11-14-48		Mo_300Sb_35Se_7 2026-07-09 11-18-27		Mo_300Sb_35Se_8 2026-07-09 11-27-24		Mo_300Sb_35Se_9 2026-07-09 11-33-11		Mo_300Sb_35Se_10 2026-07-09 11-38-09		Mo_300Sb_35Se_11 2026-07-09 11-44-14		Mo_300Sb_35Se_12 2026-07-09 11-50-03	
0.35100000	-0.00560146	0.35100000	-0.00413327	0.35100000	-0.00141020	0.35100000	-0.00137924	0.35100000	-0.00191507	0.35100000	-0.00696887	0.35100000	-0.01000032	0.35100000	-0.00086257	0.35100000	-0.00063783	0.35100000	-0.00021588	0.35100000	-0.00018202
0.35570000	-0.00583141	0.35570000	-0.00428987	0.35570000	-0.00149565	0.35570000	-0.00148631	0.35570000	-0.00203019	0.35570000	-0.00720731	0.35570000	-0.01000032	0.35570000	-0.00093376	0.35570000	-0.00072500	0.35570000	-0.00030202	0.35570000	-0.00028705
0.36040000	-0.00607399	0.36040000	-0.00445275	0.36040000	-0.00158547	0.36040000	-0.00159633	0.36040000	-0.00214939	0.36040000	-0.00745815	0.36040000	-0.01000032	0.36040000	-0.00100695	0.36040000	-0.00081574	0.36040000	-0.00039129	0.36040000	-0.00039629
0.36510000	-0.00633105	0.36510000	-0.00462362	0.36510000	-0.00167802	0.36510000	-0.00171149	0.36510000	-0.00227032	0.36510000	-0.00772343	0.36510000	-0.01000032	0.36510000	-0.00108228	0.36510000	-0.00090776	0.36510000	-0.00048420	0.36510000	-0.00051041
0.36980000	-0.00660458	0.36980000	-0.00479790	0.36980000	-0.00177383	0.36980000	-0.00183073	0.36980000	-0.00239573	0.36980000	-0.00800913	0.36980000	-0.01000032	0.36980000	-0.00115866	0.36980000	-0.00100187	0.36980000	-0.00057923	0.36980000	-0.00062950
0.37450000	-0.00689942	0.37450000	-0.00498011	0.37450000	-0.00187471	0.37450000	-0.00195417	0.37450000	-0.00252334	0.37450000	-0.00831590	0.37450000	-0.01000032	0.37450000	-0.00123589	0.37450000	-0.00109954	0.37450000	-0.00067702	0.37450000	-0.00075085
0.37920000	-0.00721957	0.37920000	-0.00517064	0.37920000	-0.00197989	0.37920000	-0.00208350	0.37920000	-0.00265494	0.37920000	-0.00865002	0.37920000	-0.01000032	0.37920000	-0.00131559	0.37920000	-0.00119587	0.37920000	-0.00077695	0.37920000	-0.00087777
0.38390000	-0.00757109	0.38390000	-0.00536880	0.38390000	-0.00208932	0.38390000	-0.00221819	0.38390000	-0.00278969	0.38390000	-0.00902040	0.38390000	-0.01000032	0.38390000	-0.00139694	0.38390000	-0.00129293	0.38390000	-0.00087960	0.38390000	-0.00100918
0.38860000	-0.00796631	0.38860000	-0.00557697	0.38860000	-0.00220301	0.38860000	-0.00235925	0.38860000	-0.00292883	0.38860000	-0.00944419	0.38860000	-0.01000032	0.38860000	-0.00148076	0.38860000	-0.00139151	0.38860000	-0.00098479	0.38860000	-0.00114509
0.39330000	-0.00841351	0.39330000	-0.00579837	0.39330000	-0.00232207	0.39330000	-0.00250680	0.39330000	-0.00307089	0.39330000	-0.00994220	0.39330000	-0.01000032	0.39330000	-0.00156432	0.39330000	-0.00149168	0.39330000	-0.00109409	0.39330000	-0.00128564
0.39800000	-0.00894494	0.39800000	-0.00603158	0.39800000	-0.00244694	0.39800000	-0.00266036	0.39800000	-0.00321671	0.39800000	-0.01000032	0.39800000	-0.01000032	0.39800000	-0.00164961	0.39800000	-0.00159272	0.39800000	-0.00120515	0.39800000	-0.00143078
0.40270000	-0.00961719	0.40270000	-0.00627976	0.40270000	-0.00257756	0.40270000	-0.00282199	0.40270000	-0.00336852	0.40270000	-0.01000032	0.40270000	-0.01000032	0.40270000	-0.00173689	0.40270000	-0.00169579	0.40270000	-0.00131711	0.40270000	-0.00158054
0.40740000	-0.01000032	0.40740000	-0.00654778	0.40740000	-0.00271460	0.40740000	-0.00299020	0.40740000	-0.00352368	0.40740000	-0.01000032	0.40740000	-0.01000032	0.40740000	-0.00182504	0.40740000	-0.00179961	0.40740000	-0.00143236	0.40740000	-0.00173528
0.41210000	-0.01000032	0.41210000	-0.00683522	0.41210000	-0.00285867	0.41210000	-0.00316854	0.41210000	-0.00368442	0.41210000	-0.01000031	0.41210000	-0.01000032	0.41210000	-0.00191525	0.41210000	-0.00190538	0.41210000	-0.00154975	0.41210000	-0.00189536
0.41680000	-0.01000032	0.41680000	-0.00715012	0.41680000	-0.00301088	0.41680000	-0.00335673	0.41680000	-0.00385096	0.41680000	-0.01000032	0.41680000	-0.01000033	0.41680000	-0.00200558	0.41680000	-0.00201237	0.41680000	-0.00167018	0.41680000	-0.00206188
0.42150000	-0.01000032	0.42150000	-0.00750136	0.42150000	-0.00317067	0.42150000	-0.00355601	0.42150000	-0.00402413	0.42150000	-0.01000031	0.42150000	-0.01000033	0.42150000	-0.00209741	0.42150000	-0.00212023	0.42150000	-0.00179294	0.42150000	-0.00223198
0.42615000	-0.01000032	0.42615000	-0.00789593	0.42615000	-0.00333804	0.42615000	-0.00376418	0.42615000	-0.00420174	0.42615000	-0.01000031	0.42615000	-0.01000032	0.42615000	-0.00218848	0.42615000	-0.00222841	0.42615000	-0.00191732	0.42615000	-0.00240597
0.43085000	-0.01000032	0.43085000	-0.00835750	0.43085000	-0.00351636	0.43085000	-0.00399007	0.43085000	-0.00438889	0.43085000	-0.01000031	0.43085000	-0.01000032	0.43085000	-0.00228234	0.43085000	-0.00233840	0.43085000	-0.00204621	0.43085000	-0.00258914
0.43555000	-0.01000031	0.43555000	-0.00891420	0.43555000	-0.00370810	0.43555000	-0.00423205	0.43555000	-0.00458344	0.43555000	-0.01000031	0.43555000	-0.01000032	0.43555000	-0.00237761	0.43555000	-0.00245061	0.43555000	-0.00217917	0.43555000	-0.00277956
0.44025000	-0.01000032	0.44025000	-0.00964295	0.44025000	-0.00391302	0.44025000	-0.00449468	0.44025000	-0.00478624	0.44025000	-0.01000032	0.44025000	-0.01000031	0.44025000	-0.00247402	0.44025000	-0.00256265	0.44025000	-0.00231391	0.44025000	-0.00297699
0.44495000	-0.01000032	0.44495000	-0.01000031	0.44495000	-0.00413197	0.44495000	-0.00477919	0.44495000	-0.00499963	0.44495000	-0.01000032	0.44495000	-0.01000032	0.44495000	-0.00257110	0.44495000	-0.00267683	0.44495000	-0.00245250	0.44495000	-0.00318313
0.44965000	-0.01000032	0.44965000	-0.01000032	0.44965000	-0.00436966	0.44965000	-0.00509439	0.44965000	-0.00522660	0.44965000	-0.01000032	0.44965000	-0.01000032	0.44965000	-0.00266896	0.44965000	-0.00279127	0.44965000	-0.00259248	0.44965000	-0.00339776
0.45435000	-0.01000032	0.45435000	-0.01000032	0.45435000	-0.00462914	0.45435000	-0.00544875	0.45435000	-0.00546679	0.45435000	-0.01000032	0.45435000	-0.01000032	0.45435000	-0.00276838	0.45435000	-0.00290815	0.45435000	-0.00273644	0.45435000	-0.00362374
0.45905000	-0.01000032	0.45905000	-0.01000032	0.45905000	-0.00491321	0.45905000	-0.00585449	0.45905000	-0.00572377	0.45905000	-0.01000032	0.45905000	-0.01000032	0.45905000	-0.00286918	0.45905000	-0.00302649	0.45905000	-0.00288529	0.45905000	-0.00386162
0.46375000	-0.01000032	0.46375000	-0.01000032	0.46375000	-0.00523294	0.46375000	-0.00633378	0.46375000	-0.00600089	0.46375000	-0.01000031	0.46375000	-0.01000032	0.46375000	-0.00297099	0.46375000	-0.00314620	0.46375000	-0.00303786	0.46375000	-0.00411277
0.46845000	-0.01000032	0.46845000	-0.01000032	0.46845000	-0.00559230	0.46845000	-0.00693497	0.46845000	-0.00630733	0.46845000	-0.01000032	0.46845000	-0.01000032	0.46845000	-0.00307374	0.46845000	-0.00326639	0.46845000	-0.00319527	0.46845000	-0.00438060
0.47315000	-0.01000032	0.47315000	-0.01000031	0.47315000	-0.00600381	0.47315000	-0.00776493	0.47315000	-0.00664519	0.47315000	-0.01000031	0.47315000	-0.01000032	0.47315000	-0.00317884	0.47315000	-0.00338845	0.47315000	-0.00335676	0.47315000	-0.00466908
0.47785000	-0.01000031	0.47785000	-0.01000032	0.47785000	-0.00649303	0.47785000	-0.00925354	0.47785000	-0.00702980	0.47785000	-0.01000031	0.47785000	-0.01000031	0.47785000	-0.00328524	0.47785000	-0.00351266	0.47785000	-0.00352351	0.47785000	-0.00497644
0.48255000	-0.01000031	0.48255000	-0.01000032	0.48255000	-0.00709379	0.48255000	-0.01000032	0.48255000	-0.00747720	0.48255000	-0.01000031	0.48255000	-0.01000032	0.48255000	-0.00339270	0.48255000	-0.00363767	0.48255000	-0.00369602	0.48255000	-0.00531676
0.48725000	-0.01000032	0.48725000	-0.01000032	0.48725000	-0.00789977	0.48725000	-0.01000031	0.48725000	-0.00802347	0.48725000	-0.01000032	0.48725000	-0.01000032	0.48725000	-0.00350162	0.48725000	-0.00376487	0.48725000	-0.00387524	0.48725000	-0.00569406
0.49195000	-0.01000031	0.49195000	-0.01000032	0.49195000	-0.00917030	0.49195000	-0.01000031	0.49195000	-0.00875571	0.49195000	-0.01000032	0.49195000	-0.01000032	0.49195000	-0.00361194	0.49195000	-0.00389348	0.49195000	-0.00406107	0.49195000	-0.00611963
0.49665000	-0.01000031	0.49665000	-0.01000031	0.49665000	-0.01000032	0.49665000	-0.01000032	0.49665000	-0.00996785	0.49665000	-0.01000031	0.49665000	-0.01000031	0.49665000	-0.00372399	0.49665000	-0.00402427	0.49665000	-0.00425468	0.49665000	-0.00661759
0.50135000	-0.01000032	0.50135000	-0.01000031	0.50135000	-0.01000032	0.50135000	-0.01000031	0.50135000	-0.01000031	0.50135000	-0.01000031	0.50135000	-0.01000032	0.50135000	-0.00383698	0.50135000	-0.00415605	0.50135000	-0.00445821	0.50135000	-0.00722765
0.50605000	-0.01000031	0.50605000	-0.01000032	0.50605000	-0.01000032	0.50605000	-0.01000031	0.50605000	-0.01000033	0.50605000	-0.01000032	0.50605000	-0.01000031	0.50605000	-0.00395244	0.50605000	-0.00429103	0.50605000	-0.00466986	0.50605000	-0.00804350
0.51075000	-0.01000031	0.51075000	-0.01000032	0.51075000	-0.01000032	0.51075000	-0.01000032	0.51075000	-0.01000039	0.51075000	-0.01000031	0.51075000	-0.01000032	0.51075000	-0.00407006	0.51075000	-0.00442915	0.51075000	-0.00489249	0.51075000	-0.00935098
0.51545000	-0.01000032	0.51545000	-0.01000032	0.51545000	-0.01000033	0.51545000	-0.01000031	0.51545000	-0.01000029	0.51545000	-0.01000031	0.51545000	-0.01000032	0.51545000	-0.00418892	0.51545000	-0.00456726	0.51545000	-0.00513012	0.51545000	-0.01000033
0.52015000	-0.01000032	0.52015000	-0.01000032	0.52015000	-0.01000032	0.52015000	-0.01000031	0.52015000	-0.01000031	0.52015000	-0.01000032	0.52015000	-0.01000031	0.52015000	-0.00430993	0.52015000	-0.00470806	0.52015000	-0.00538433	0.52015000	-0.01000033
0.52485000	-0.01000032	0.52485000	-0.01000032	0.52485000	-0.01000032	0.52485000	-0.01000031	0.52485000	-0.01000036	0.52485000	-0.01000031	0.52485000	-0.01000031	0.52485000	-0.00443195	0.52485000	-0.00485229	0.52485000	-0.00565652	0.52485000	-0.01000034
0.52955000	-0.01000032	0.52955000	-0.01000031	0.52955000	-0.01000032	0.52955000	-0.01000032	0.52955000	-0.01000031	0.52955000	-0.01000032	0.52955000	-0.01000032	0.52955000	-0.00455671	0.52955000	-0.00499916	0.52955000	-0.00595128	0.52955000	-0.01000033
0.53425000	-0.01000031	0.53425000	-0.01000031	0.53425000	-0.01000032	0.53425000	-0.01000031	0.53425000	-0.01000028	0.53425000	-0.01000032	0.53425000	-0.01000032	0.53425000	-0.00468298	0.53425000	-0.00514750	0.53425000	-0.00627518	0.53425000	-0.01000033
0.53895000	-0.01000031	0.53895000	-0.01000031	0.53895000	-0.01000032	0.53895000	-0.01000032	0.53895000	-0.01000031	0.53895000	-0.01000031	0.53895000	-0.01000032	0.53895000	-0.00481172	0.53895000	-0.00529964	0.53895000	-0.00663932	0.53895000	-0.01000033
0.54360000	-0.01000031	0.54360000	-0.01000031	0.54360000	-0.01000032	0.54360000	-0.01000032	0.54360000	-0.01000032	0.54360000	-0.01000031	0.54360000	-0.01000032	0.54360000	-0.00494020	0.54360000	-0.00545167	0.54360000	-0.00705259	0.54360000	-0.01000033
0.54830000	-0.01000031	0.54830000	-0.01000031	0.54830000	-0.01000032	0.54830000	-0.01000031	0.54830000	-0.01000032	0.54830000	-0.01000031	0.54830000	-0.01000032	0.54830000	-0.00507252	0.54830000	-0.00560637	0.54830000	-0.00754902	0.54830000	-0.01000033
0.55300000	-0.01000032	0.55300000	-0.01000032	0.55300000	-0.01000032	0.55300000	-0.01000032	0.55300000	-0.01000031	0.55300000	-0.01000032	0.55300000	-0.01000032	0.55300000	-0.00520742	0.55300000	-0.00576761	0.55300000	-0.00817665	0.55300000	-0.01000033
0.55770000	-0.01000031	0.55770000	-0.01000032	0.55770000	-0.01000032	0.55770000	-0.01000032	0.55770000	-0.01000031	0.55770000	-0.01000032	0.55770000	-0.01000032	0.55770000	-0.00534537	0.55770000	-0.00593170	0.55770000	-0.00908535	0.55770000	-0.01000033
0.56240000	-0.01000031	0.56240000	-0.01000031	0.56240000	-0.01000032	0.56240000	-0.01000031	0.56240000	-0.01000031	0.56240000	-0.01000032	0.56240000	-0.01000032	0.56240000	-0.00548651	0.56240000	-0.00609970	0.56240000	-0.01000034	0.56240000	-0.01000033
0.56710000	-0.01000031	0.56710000	-0.01000031	0.56710000	-0.01000033	0.56710000	-0.01000031	0.56710000	-0.01000031	0.56710000	-0.01000032	0.56710000	-0.01000032	0.56710000	-0.00563074	0.56710000	-0.00627178	0.56710000	-0.01000032	0.56710000	-0.01000033
0.57180000	-0.01000031	0.57180000	-0.01000032	0.57180000	-0.01000033	0.57180000	-0.01000031	0.57180000	-0.01000031	0.57180000	-0.01000031	0.57180000	-0.01000032	0.57180000	-0.00577884	0.57180000	-0.00644873	0.57180000	-0.01000032	0.57180000	-0.01000033
0.57650000	-0.01000031	0.57650000	-0.01000032	0.57650000	-0.01000032	0.57650000	-0.01000031	0.57650000	-0.01000030	0.57650000	-0.01000032	0.57650000	-0.01000031	0.57650000	-0.00593098	0.57650000	-0.00662951	0.57650000	-0.01000034	0.57650000	-0.01000033
0.58120000	-0.01000032	0.58120000	-0.01000032	0.58120000	-0.01000032	0.58120000	-0.01000031	0.58120000	-0.01000031	0.58120000	-0.01000031	0.58120000	-0.01000032	0.58120000	-0.00608700	0.58120000	-0.00681597	0.58120000	-0.01000032	0.58120000	-0.01000032
0.58590000	-0.01000032	0.58590000	-0.01000032	0.58590000	-0.01000032	0.58590000	-0.01000032	0.58590000	-0.01000031	0.58590000	-0.01000032	0.58590000	-0.01000032	0.58590000	-0.00624740	0.58590000	-0.00700909	0.58590000	-0.01000032	0.58590000	-0.01000033
0.59060000	-0.01000032	0.59060000	-0.01000032	0.59060000	-0.01000032	0.59060000	-0.01000032	0.59060000	-0.01000027	0.59060000	-0.01000031	0.59060000	-0.01000032	0.59060000	-0.00641348	0.59060000	-0.00720810	0.59060000	-0.01000033	0.59060000	-0.01000033
0.59530000	-0.01000032	0.59530000	-0.01000032	0.59530000	-0.01000032	0.59530000	-0.01000032	0.59530000	-0.01000032	0.59530000	-0.01000031	0.59530000	-0.01000032	0.59530000	-0.00658409	0.59530000	-0.00741593	0.59530000	-0.01000033	0.59530000	-0.01000033
0.60000000	-0.01000031	0.60000000	-0.01000031	0.60000000	-0.01000032	0.60000000	-0.01000032	0.60000000	-0.01000031	0.60000000	-0.01000031	0.60000000	-0.01000032	0.60000000	-0.00676000	0.60000000	-0.00763278	0.60000000	-0.01000033	0.60000000	-0.01000033
